Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Virgin Islands (U.S.),VIR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,90.09433746
Timor-Leste,TLS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.273400307
Timor-Leste,TLS,Voice and Accountability: Estimate,VA.EST,0.487551421
Andorra,AND,Rule of Law: Percentile Rank,RL.PER.RNK,90.56604004
Timor-Leste,TLS,Control of Corruption: Estimate,CC.EST,-0.265985161
Japan,JPN,Control of Corruption: Percentile Rank,CC.PER.RNK,90.56604004
Timor-Leste,TLS,Government Effectiveness: Estimate,GE.EST,-0.767780125
Monaco,MCO,Rule of Law: Percentile Rank,RL.PER.RNK,90.56604004
"Taiwan, China",TWN,Government Effectiveness: Percentile Rank,GE.PER.RNK,90.56604004
Timor-Leste,TLS,Regulatory Quality: Estimate,RQ.EST,-0.472811252
"Taiwan, China",TWN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,90.56604004
Timor-Leste,TLS,Rule of Law: Estimate,RL.EST,-0.88339597
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,91.03773499
Togo,TGO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.711050153
Togo,TGO,Voice and Accountability: Estimate,VA.EST,-0.762097478
Anguilla,AIA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,91.03773499
Togo,TGO,Control of Corruption: Estimate,CC.EST,-0.649671555
Australia,AUS,Rule of Law: Percentile Rank,RL.PER.RNK,91.03773499
Togo,TGO,Government Effectiveness: Estimate,GE.EST,-0.642588735
Brunei Darussalam,BRN,Government Effectiveness: Percentile Rank,GE.PER.RNK,91.03773499
Estonia,EST,Control of Corruption: Percentile Rank,CC.PER.RNK,91.03773499
Togo,TGO,Regulatory Quality: Estimate,RQ.EST,-0.562867999
United States,USA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,91.03773499
Togo,TGO,Rule of Law: Estimate,RL.EST,-0.558834016
French Guiana,GUF,Voice and Accountability: Percentile Rank,VA.PER.RNK,91.30434418
Tonga,TON,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.114246726
Tonga,TON,Voice and Accountability: Estimate,VA.EST,0.83951956
Greenland,GRL,Voice and Accountability: Percentile Rank,VA.PER.RNK,91.30434418
Tonga,TON,Control of Corruption: Estimate,CC.EST,-0.420627415
"Jersey, Channel Islands",JEY,Voice and Accountability: Percentile Rank,VA.PER.RNK,91.30434418
Tonga,TON,Government Effectiveness: Estimate,GE.EST,-0.166477576
Austria,AUT,Government Effectiveness: Percentile Rank,GE.PER.RNK,91.50943756
Barbados,BRB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,91.50943756
Tonga,TON,Regulatory Quality: Estimate,RQ.EST,-0.347820729
Iceland,ISL,Control of Corruption: Percentile Rank,CC.PER.RNK,91.50943756
Tonga,TON,Rule of Law: Estimate,RL.EST,0.594402671
Ireland,IRL,Rule of Law: Percentile Rank,RL.PER.RNK,91.50943756
Trinidad and Tobago,TTO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.357974648
Trinidad and Tobago,TTO,Voice and Accountability: Estimate,VA.EST,0.64661628
Japan,JPN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,91.50943756
Trinidad and Tobago,TTO,Control of Corruption: Estimate,CC.EST,-0.379686356
Uruguay,URY,Voice and Accountability: Percentile Rank,VA.PER.RNK,91.78743744
Trinidad and Tobago,TTO,Government Effectiveness: Estimate,GE.EST,-0.025120277
Cook Islands,COK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,91.98113251
Germany,DEU,Rule of Law: Percentile Rank,RL.PER.RNK,91.98113251
Trinidad and Tobago,TTO,Regulatory Quality: Estimate,RQ.EST,-0.074092187
Liechtenstein,LIE,Government Effectiveness: Percentile Rank,GE.PER.RNK,91.98113251
Trinidad and Tobago,TTO,Rule of Law: Estimate,RL.EST,-0.167874694
Norway,NOR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,91.98113251
Tunisia,TUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.596295178
Tunisia,TUN,Voice and Accountability: Estimate,VA.EST,-0.183771133
Uruguay,URY,Control of Corruption: Percentile Rank,CC.PER.RNK,91.98113251
Tunisia,TUN,Control of Corruption: Estimate,CC.EST,-0.251350313
Niue,NIU,Voice and Accountability: Percentile Rank,VA.PER.RNK,92.2705307
Tunisia,TUN,Government Effectiveness: Estimate,GE.EST,-0.299408108
Andorra,AND,Government Effectiveness: Percentile Rank,GE.PER.RNK,92.45282745
Germany,DEU,Regulatory Quality: Percentile Rank,RQ.PER.RNK,92.45282745
Tunisia,TUN,Regulatory Quality: Estimate,RQ.EST,-0.414175898
"Hong Kong SAR, China",HKG,Control of Corruption: Percentile Rank,CC.PER.RNK,92.45282745
Tunisia,TUN,Rule of Law: Estimate,RL.EST,-0.085312277
Japan,JPN,Rule of Law: Percentile Rank,RL.PER.RNK,92.45282745
Turkiye,TUR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.039865017
Turkiye,TUR,Voice and Accountability: Estimate,VA.EST,-0.926607788
Switzerland,CHE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,92.45282745
Turkiye,TUR,Control of Corruption: Estimate,CC.EST,-0.467645317
Belgium,BEL,Voice and Accountability: Percentile Rank,VA.PER.RNK,92.75362396
Turkiye,TUR,Government Effectiveness: Estimate,GE.EST,-0.199029654
Australia,AUS,Government Effectiveness: Percentile Rank,GE.PER.RNK,92.92453003
Canada,CAN,Rule of Law: Percentile Rank,RL.PER.RNK,92.92453003
Turkiye,TUR,Regulatory Quality: Estimate,RQ.EST,-0.244638905
Estonia,EST,Regulatory Quality: Percentile Rank,RQ.PER.RNK,92.92453003
Turkiye,TUR,Rule of Law: Estimate,RL.EST,-0.458115965
Tuvalu,TUV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,92.92453003
Turkmenistan,TKM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.100280806
Turkmenistan,TKM,Voice and Accountability: Estimate,VA.EST,-1.944283485
United Kingdom,GBR,Control of Corruption: Percentile Rank,CC.PER.RNK,92.92453003
Turkmenistan,TKM,Control of Corruption: Estimate,CC.EST,-1.436773896
Australia,AUS,Voice and Accountability: Percentile Rank,VA.PER.RNK,93.23671722
Turkmenistan,TKM,Government Effectiveness: Estimate,GE.EST,-1.158353686
Canada,CAN,Control of Corruption: Percentile Rank,CC.PER.RNK,93.39622498
Ireland,IRL,Government Effectiveness: Percentile Rank,GE.PER.RNK,93.39622498
Turkmenistan,TKM,Regulatory Quality: Estimate,RQ.EST,-2.067060709
Netherlands,NLD,Rule of Law: Percentile Rank,RL.PER.RNK,93.39622498
Turkmenistan,TKM,Rule of Law: Estimate,RL.EST,-1.492236853
United Kingdom,GBR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,93.39622498
Tuvalu,TUV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.184532285
Tuvalu,TUV,Voice and Accountability: Estimate,VA.EST,1.219255686
Liechtenstein,LIE,Voice and Accountability: Percentile Rank,VA.PER.RNK,93.71981049
Tuvalu,TUV,Control of Corruption: Estimate,CC.EST,0.651753724
"Hong Kong SAR, China",HKG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,93.86792755
Tuvalu,TUV,Government Effectiveness: Estimate,GE.EST,-0.311674625
Iceland,ISL,Government Effectiveness: Percentile Rank,GE.PER.RNK,93.86792755
Ireland,IRL,Control of Corruption: Percentile Rank,CC.PER.RNK,93.86792755
Tuvalu,TUV,Regulatory Quality: Estimate,RQ.EST,-0.144963637
Monaco,MCO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,93.86792755
Tuvalu,TUV,Rule of Law: Estimate,RL.EST,0.812607884
San Marino,SMR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,93.86792755
Uganda,UGA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.807034194
Uganda,UGA,Voice and Accountability: Estimate,VA.EST,-0.804154873
Sweden,SWE,Rule of Law: Percentile Rank,RL.PER.RNK,93.86792755
Uganda,UGA,Control of Corruption: Estimate,CC.EST,-1.041796088
Austria,AUT,Voice and Accountability: Percentile Rank,VA.PER.RNK,94.20289612
Uganda,UGA,Government Effectiveness: Estimate,GE.EST,-0.583969176
Canada,CAN,Government Effectiveness: Percentile Rank,GE.PER.RNK,94.3396225
"Micronesia, Fed. Sts.",FSM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,94.3396225
Uganda,UGA,Regulatory Quality: Estimate,RQ.EST,-0.490339339
Seychelles,SYC,Control of Corruption: Percentile Rank,CC.PER.RNK,94.3396225
Uganda,UGA,Rule of Law: Estimate,RL.EST,-0.383247644
Switzerland,CHE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,94.3396225
Ukraine,UKR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.997604966
Ukraine,UKR,Voice and Accountability: Estimate,VA.EST,-0.024807706
Germany,DEU,Voice and Accountability: Percentile Rank,VA.PER.RNK,94.68598938
Ukraine,UKR,Control of Corruption: Estimate,CC.EST,-0.633566201
Brunei Darussalam,BRN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,94.81131744
Ukraine,UKR,Government Effectiveness: Estimate,GE.EST,-0.496294171
Greenland,GRL,Rule of Law: Percentile Rank,RL.PER.RNK,94.81131744
"Jersey, Channel Islands",JEY,Rule of Law: Percentile Rank,RL.PER.RNK,94.81131744
Ukraine,UKR,Regulatory Quality: Estimate,RQ.EST,-0.331597328
Liechtenstein,LIE,Control of Corruption: Percentile Rank,CC.PER.RNK,94.81131744
Ukraine,UKR,Rule of Law: Estimate,RL.EST,-0.918780208
Liechtenstein,LIE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,94.81131744
United Arab Emirates,ARE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.700785339
United Arab Emirates,ARE,Voice and Accountability: Estimate,VA.EST,-1.127252579
Sweden,SWE,Government Effectiveness: Percentile Rank,GE.PER.RNK,94.81131744
United Arab Emirates,ARE,Control of Corruption: Estimate,CC.EST,1.155336499
Iceland,ISL,Voice and Accountability: Percentile Rank,VA.PER.RNK,95.16908264
United Arab Emirates,ARE,Government Effectiveness: Estimate,GE.EST,1.299962282
Australia,AUS,Control of Corruption: Percentile Rank,CC.PER.RNK,95.28302002
Iceland,ISL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,95.28302002
United Arab Emirates,ARE,Regulatory Quality: Estimate,RQ.EST,1.034780741
Iceland,ISL,Rule of Law: Percentile Rank,RL.PER.RNK,95.28302002
United Arab Emirates,ARE,Rule of Law: Estimate,RL.EST,0.836642742
Ireland,IRL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,95.28302002
United Kingdom,GBR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.503939092
United Kingdom,GBR,Voice and Accountability: Estimate,VA.EST,1.232192636
Netherlands,NLD,Government Effectiveness: Percentile Rank,GE.PER.RNK,95.28302002
United Kingdom,GBR,Control of Corruption: Estimate,CC.EST,1.620156169
Canada,CAN,Voice and Accountability: Percentile Rank,VA.PER.RNK,95.6521759
United Kingdom,GBR,Government Effectiveness: Estimate,GE.EST,1.238634825
Austria,AUT,Rule of Law: Percentile Rank,RL.PER.RNK,95.75471497
Canada,CAN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,95.75471497
United Kingdom,GBR,Regulatory Quality: Estimate,RQ.EST,1.566510081
Dominica,DMA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,95.75471497
United Kingdom,GBR,Rule of Law: Estimate,RL.EST,1.415491223
Germany,DEU,Control of Corruption: Percentile Rank,CC.PER.RNK,95.75471497
United States,USA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.036005028
United States,USA,Voice and Accountability: Estimate,VA.EST,0.845121861
"Hong Kong SAR, China",HKG,Government Effectiveness: Percentile Rank,GE.PER.RNK,95.75471497
United States,USA,Control of Corruption: Estimate,CC.EST,1.104258776
Ireland,IRL,Voice and Accountability: Percentile Rank,VA.PER.RNK,96.13526917
United States,USA,Government Effectiveness: Estimate,GE.EST,1.255993128
Japan,JPN,Government Effectiveness: Percentile Rank,GE.PER.RNK,96.22641754
Liechtenstein,LIE,Rule of Law: Percentile Rank,RL.PER.RNK,96.22641754
United States,USA,Regulatory Quality: Estimate,RQ.EST,1.424439907
Luxembourg,LUX,Control of Corruption: Percentile Rank,CC.PER.RNK,96.22641754
United States,USA,Rule of Law: Estimate,RL.EST,1.371688485
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,96.22641754
Uruguay,URY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.095464587
Uruguay,URY,Voice and Accountability: Estimate,VA.EST,1.280333877
Sweden,SWE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,96.22641754
Uruguay,URY,Control of Corruption: Estimate,CC.EST,1.610527992
Sweden,SWE,Voice and Accountability: Percentile Rank,VA.PER.RNK,96.6183548
Uruguay,URY,Government Effectiveness: Estimate,GE.EST,0.849962711
Finland,FIN,Government Effectiveness: Percentile Rank,GE.PER.RNK,96.69811249
Netherlands,NLD,Control of Corruption: Percentile Rank,CC.PER.RNK,96.69811249
Uruguay,URY,Regulatory Quality: Estimate,RQ.EST,0.713579416
Netherlands,NLD,Regulatory Quality: Percentile Rank,RQ.PER.RNK,96.69811249
Uruguay,URY,Rule of Law: Estimate,RL.EST,0.76768893
New Zealand,NZL,Rule of Law: Percentile Rank,RL.PER.RNK,96.69811249
Uzbekistan,UZB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.19621487
Uzbekistan,UZB,Voice and Accountability: Estimate,VA.EST,-1.330252051
Niue,NIU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,96.69811249
Uzbekistan,UZB,Control of Corruption: Estimate,CC.EST,-0.757623434
Luxembourg,LUX,Voice and Accountability: Percentile Rank,VA.PER.RNK,97.10144806
Uzbekistan,UZB,Government Effectiveness: Estimate,GE.EST,-0.329515904
Finland,FIN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,97.16981506
San Marino,SMR,Government Effectiveness: Percentile Rank,GE.PER.RNK,97.16981506
Uzbekistan,UZB,Regulatory Quality: Estimate,RQ.EST,-0.55031544
San Marino,SMR,Rule of Law: Percentile Rank,RL.PER.RNK,97.16981506
Uzbekistan,UZB,Rule of Law: Estimate,RL.EST,-0.854107201
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,97.16981506
Vanuatu,VUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9496755
Vanuatu,VUT,Voice and Accountability: Estimate,VA.EST,0.709754884
Switzerland,CHE,Control of Corruption: Percentile Rank,CC.PER.RNK,97.16981506
Vanuatu,VUT,Control of Corruption: Estimate,CC.EST,-0.028940963
Netherlands,NLD,Voice and Accountability: Percentile Rank,VA.PER.RNK,97.58454132
Vanuatu,VUT,Government Effectiveness: Estimate,GE.EST,-0.536280394
Aruba,ABW,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,97.64151001
Luxembourg,LUX,Government Effectiveness: Percentile Rank,GE.PER.RNK,97.64151001
Vanuatu,VUT,Regulatory Quality: Estimate,RQ.EST,-0.090816133
"Macao SAR, China",MAC,Regulatory Quality: Percentile Rank,RQ.PER.RNK,97.64151001
Vanuatu,VUT,Rule of Law: Estimate,RL.EST,0.32061547
Sweden,SWE,Control of Corruption: Percentile Rank,CC.PER.RNK,97.64151001
"Venezuela, RB",VEN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.256462216
"Venezuela, RB",VEN,Voice and Accountability: Estimate,VA.EST,-1.533925533
Switzerland,CHE,Rule of Law: Percentile Rank,RL.PER.RNK,97.64151001
"Venezuela, RB",VEN,Control of Corruption: Estimate,CC.EST,-1.651136756
Denmark,DNK,Voice and Accountability: Percentile Rank,VA.PER.RNK,98.06763458
"Venezuela, RB",VEN,Government Effectiveness: Estimate,GE.EST,-1.688180923
Greenland,GRL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,98.11320496
Luxembourg,LUX,Regulatory Quality: Percentile Rank,RQ.PER.RNK,98.11320496
"Venezuela, RB",VEN,Regulatory Quality: Estimate,RQ.EST,-2.045843363
Norway,NOR,Control of Corruption: Percentile Rank,CC.PER.RNK,98.11320496
"Venezuela, RB",VEN,Rule of Law: Estimate,RL.EST,-2.197214365
Norway,NOR,Government Effectiveness: Percentile Rank,GE.PER.RNK,98.11320496
Vietnam,VNM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.030564662
Vietnam,VNM,Voice and Accountability: Estimate,VA.EST,-1.288703442
Norway,NOR,Rule of Law: Percentile Rank,RL.PER.RNK,98.11320496
Vietnam,VNM,Control of Corruption: Estimate,CC.EST,-0.287282676
Finland,FIN,Voice and Accountability: Percentile Rank,VA.PER.RNK,98.55072784
Vietnam,VNM,Government Effectiveness: Estimate,GE.EST,0.175490797
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,98.58490753
Denmark,DNK,Government Effectiveness: Percentile Rank,GE.PER.RNK,98.58490753
Vietnam,VNM,Regulatory Quality: Estimate,RQ.EST,-0.429956317
Denmark,DNK,Regulatory Quality: Percentile Rank,RQ.PER.RNK,98.58490753
Vietnam,VNM,Rule of Law: Estimate,RL.EST,-0.158443406
Luxembourg,LUX,Rule of Law: Percentile Rank,RL.PER.RNK,98.58490753
Virgin Islands (U.S.),VIR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.563698709
Virgin Islands (U.S.),VIR,Voice and Accountability: Estimate,VA.EST,..
Singapore,SGP,Control of Corruption: Percentile Rank,CC.PER.RNK,98.58490753
Virgin Islands (U.S.),VIR,Control of Corruption: Estimate,CC.EST,-0.005950079
Switzerland,CHE,Voice and Accountability: Percentile Rank,VA.PER.RNK,99.03381348
Virgin Islands (U.S.),VIR,Government Effectiveness: Estimate,GE.EST,0.667918146
"Jersey, Channel Islands",JEY,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,99.05660248
Monaco,MCO,Government Effectiveness: Percentile Rank,GE.PER.RNK,99.05660248
Virgin Islands (U.S.),VIR,Regulatory Quality: Estimate,RQ.EST,1.398334026
New Zealand,NZL,Control of Corruption: Percentile Rank,CC.PER.RNK,99.05660248
Virgin Islands (U.S.),VIR,Rule of Law: Estimate,RL.EST,0.956785858
New Zealand,NZL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,99.05660248
West Bank and Gaza,PSE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.817886233
West Bank and Gaza,PSE,Voice and Accountability: Estimate,VA.EST,-1.036493301
Singapore,SGP,Rule of Law: Percentile Rank,RL.PER.RNK,99.05660248
West Bank and Gaza,PSE,Control of Corruption: Estimate,CC.EST,-0.702682197
New Zealand,NZL,Voice and Accountability: Percentile Rank,VA.PER.RNK,99.51690674
West Bank and Gaza,PSE,Government Effectiveness: Estimate,GE.EST,-0.900952578
Australia,AUS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,99.52830505
Denmark,DNK,Rule of Law: Percentile Rank,RL.PER.RNK,99.52830505
West Bank and Gaza,PSE,Regulatory Quality: Estimate,RQ.EST,-0.036869179
Finland,FIN,Control of Corruption: Percentile Rank,CC.PER.RNK,99.52830505
West Bank and Gaza,PSE,Rule of Law: Estimate,RL.EST,-0.552935243
Liechtenstein,LIE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,99.52830505
"Yemen, Rep.",YEM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.476880312
"Yemen, Rep.",YEM,Voice and Accountability: Estimate,VA.EST,-1.618615627
Switzerland,CHE,Government Effectiveness: Percentile Rank,GE.PER.RNK,99.52830505
"Yemen, Rep.",YEM,Control of Corruption: Estimate,CC.EST,-1.679558158
Cayman Islands,CYM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,100
"Yemen, Rep.",YEM,Government Effectiveness: Estimate,GE.EST,-2.232541561
Denmark,DNK,Control of Corruption: Percentile Rank,CC.PER.RNK,100
Finland,FIN,Rule of Law: Percentile Rank,RL.PER.RNK,100
"Yemen, Rep.",YEM,Regulatory Quality: Estimate,RQ.EST,-1.917549729
